,Округ,Район,Площадь,Площадь лог,Кол-во комнат,Этаж,Этажей в доме,Первый этаж,Последний этаж,Метро,Расстояние до метро (ед),Расстояние указано пешком,Расстояние указано на транспорте,Тип дома,Указан раздельный санузел,Несколько санузлов,Балкон указан,Окна,Окна во двор,Ремонт,Наличие ремонта,Возраст дома,Доля жилой площади,Доля куханной площади,Площадь кухни
6629,ЗелАО,р-н Матушкино,68.0,4.219507705176107,3,13.0,14.0,False,False,Ховрино,39,False,True,Монолитный,True,False,True,,False,Евроремонт,True,11.0,0.5779411764705882,0.22058823529411764,15.0
6630,НАО (Новомосковский),Коммунарка поселок,69.6,4.242764567340374,2,6.0,8.0,False,False,Коммунарка,18,True,False,,False,False,False,,False,,True,,0.5028735632183908,0.22844827586206898,15.9
6631,ВАО,р-н Новогиреево,67.0,4.204692619390966,3,1.0,13.0,True,False,Новогиреево,10,True,False,Кирпичный,False,False,False,Во двор,True,,True,50.0,0.6955223880597016,0.10895522388059702,7.3
6632,СВАО,р-н Бутырский,70.0,4.248495242049359,3,2.0,5.0,False,False,Бутырская,10,True,False,Блочный,True,False,False,На улицу,False,Косметический,True,62.0,0.6428571428571429,0.10714285714285714,7.5
6633,СВАО,р-н Северное Медведково,74.0,4.30406509320417,3,2.0,14.0,False,False,Медведково,7,True,False,Блочный,False,False,True,,False,Косметический,True,44.0,0.581081081081081,0.13513513513513514,10.0
6634,ЮВАО,р-н Нижегородский,74.4,4.309455941839047,3,1.0,17.0,True,False,Авиамоторная,6,False,True,Панельный,False,False,False,На улицу и двор,True,Дизайнерский,True,18.0,0.6061827956989247,0.1881720430107527,14.0
6635,САО,р-н Западное Дегунино,74.2,4.3067641501733345,3,9.0,16.0,False,False,Ховрино,10,True,False,Панельный,True,False,True,Во двор,True,Без ремонта,False,38.0,0.6037735849056604,0.1347708894878706,10.0
6636,ЮВАО,р-н Люблино,72.0,4.276666119016055,3,1.0,17.0,True,False,Люблино,20,True,False,Панельный,True,False,False,Во двор,True,Косметический,True,17.0,0.5958333333333333,0.14722222222222223,10.6
6637,СЗАО,р-н Митино,73.0,4.290459441148391,3,16.0,17.0,False,False,Митино,15,True,False,,False,True,True,На улицу и двор,True,Евроремонт,True,23.0,0.6301369863013698,0.14246575342465753,10.4
6638,ЮЗАО,р-н Ясенево,68.8,4.231203744939298,3,5.0,9.0,False,False,Ясенево,15,True,False,,False,False,True,На улицу и двор,True,Евроремонт,True,,0.436046511627907,0.11627906976744186,8.0
6639,ЮВАО,р-н Кузьминки,72.0,4.276666119016055,3,13.0,14.0,False,False,Кузьминки,10,True,False,Кирпичный,True,False,True,На улицу и двор,True,Косметический,True,48.0,0.6944444444444444,0.125,9.0
6640,ЮАО,р-н Бирюлево Восточное,66.0,4.189654742026425,2,3.0,11.0,False,False,Царицыно,6,False,True,Монолитный,True,False,True,Во двор,True,Евроремонт,True,7.0,0.5303030303030303,0.19696969696969696,13.0
6641,СВАО,р-н Бабушкинский,75.0,4.31748811353631,4,2.0,4.0,False,False,Бабушкинская,3,True,False,Кирпичный,True,False,False,На улицу и двор,True,,True,60.0,0.6933333333333334,0.12,9.0
6642,ЮВАО,р-н Люблино,67.1,4.206184043977636,2,6.0,9.0,False,False,Люблино,14,True,False,,True,True,False,На улицу и двор,True,Косметический,True,,0.41877794336810736,0.2801788375558868,18.8
6643,ВАО,р-н Преображенское,66.0,4.189654742026425,2,4.0,5.0,False,False,Бульвар Рокоссовского,10,True,False,Кирпичный,True,False,False,Во двор,True,Косметический,True,63.0,0.5666666666666667,0.10757575757575757,7.1
6644,ЮАО,р-н Зябликово,73.8,4.301358731606427,3,17.0,17.0,False,True,Красногвардейская,5,True,False,Панельный,False,False,True,На улицу и двор,True,Косметический,True,23.0,0.6070460704607046,0.13685636856368563,10.1
6645,СЗАО,р-н Митино,73.0,4.290459441148391,3,6.0,17.0,False,False,Митино,10,False,True,Панельный,True,False,True,Во двор,True,Евроремонт,True,24.0,0.6027397260273972,0.136986301369863,10.0
6646,ЮАО,р-н Братеево,74.0,4.30406509320417,3,1.0,17.0,True,False,Алма-Атинская,10,True,False,Панельный,True,False,True,На улицу и двор,True,Евроремонт,True,35.0,0.6054054054054053,0.13513513513513514,10.0
6647,НАО (Новомосковский),Московский поселение,70.0,4.248495242049359,2,7.0,16.0,False,False,Саларьево,10,True,False,,True,True,False,Во двор,True,Евроремонт,True,,0.5485714285714286,0.14857142857142858,10.4
6648,ВАО,р-н Измайлово,73.3,4.294560608892605,3,5.0,5.0,False,True,Измайловская,3,True,False,Кирпичный,True,False,True,На улицу и двор,True,Без ремонта,False,61.0,,0.1159618008185539,8.5
6649,ВАО,р-н Восточный,75.0,4.31748811353631,4,2.0,12.0,False,False,Щелковская,,False,False,Панельный,True,False,True,Во двор,True,Евроремонт,True,39.0,0.68,0.12,9.0
6650,СЗАО,р-н Покровское-Стрешнево,69.0,4.23410650459726,2,4.0,5.0,False,False,Сходненская,5,False,True,Кирпичный,True,False,True,Во двор,True,Косметический,True,68.0,0.5652173913043478,0.11594202898550725,8.0
6651,ЮЗАО,р-н Северное Бутово,73.3,4.294560608892605,3,14.0,17.0,False,False,Бульвар Дмитрия Донского,9,True,False,Панельный,False,False,True,На улицу и двор,True,Косметический,True,30.0,0.6248294679399727,0.13915416098226466,10.2
6652,САО,р-н Западное Дегунино,72.0,4.276666119016055,3,3.0,17.0,False,False,Селигерская,3,False,True,Панельный,True,False,True,Во двор,True,Косметический,True,22.0,0.625,0.1388888888888889,10.0
6653,ЮВАО,р-н Марьино,71.5,4.269697449699962,3,9.0,32.0,False,False,Перерва,20,True,False,,True,True,False,,False,Без ремонта,False,,,,
6654,НАО (Новомосковский),Коммунарка поселок,71.7,4.272490747605575,2,10.0,16.0,False,False,Коммунарка,7,False,True,Монолитный,True,False,True,Во двор,True,Дизайнерский,True,5.0,0.497907949790795,0.22733612273361228,16.3
6655,ЮВАО,р-н Марьино,74.4,4.309455941839047,3,1.0,16.0,True,False,Братиславская,2,False,True,Панельный,True,False,False,Во двор,True,Евроремонт,True,40.0,0.5981182795698924,0.1411290322580645,10.5
6656,ЮАО,р-н Чертаново Южное,70.0,4.248495242049359,2,4.0,9.0,False,False,Улица Академика Янгеля,12,True,False,Блочный,False,False,True,На улицу,False,Дизайнерский,True,49.0,0.5142857142857142,0.24285714285714285,17.0
6657,ЮАО,р-н Чертаново Южное,70.0,4.248495242049359,3,4.0,9.0,False,False,Улица Академика Янгеля,12,True,False,Блочный,False,False,True,На улицу,False,Дизайнерский,True,49.0,0.6571428571428571,0.08571428571428572,6.0
6658,ЮЗАО,р-н Северное Бутово,72.4,4.282206299391671,3,11.0,17.0,False,False,Бульвар Дмитрия Донского,3,True,False,Панельный,True,False,True,Во двор,True,Косметический,True,32.0,0.5980662983425413,0.13259668508287292,9.6
6659,НАО (Новомосковский),Коммунарка поселок,70.2,4.251348311031766,3,12.0,17.0,False,False,Коммунарка,24,True,False,Монолитный,True,True,True,Во двор,True,Дизайнерский,True,9.0,0.5512820512820513,0.21367521367521367,15.0
6660,ЮАО,р-н Чертаново Центральное,67.1,4.206184043977636,2,7.0,16.0,False,False,Южная,20,True,False,Монолитный,True,False,True,Во двор,True,Косметический,True,49.0,0.5365126676602087,0.1639344262295082,11.0
6661,ВАО,р-н Новокосино,72.0,4.276666119016055,3,2.0,17.0,False,False,Новокосино,8,True,False,Монолитный,True,False,True,На улицу и двор,True,Косметический,True,33.0,0.6111111111111112,0.1388888888888889,10.0
6662,ЮАО,р-н Братеево,74.6,4.312140507209715,3,3.0,17.0,False,False,Борисово,14,True,False,Панельный,False,False,True,На улицу и двор,True,Косметический,True,35.0,0.6085790884718499,0.13404825737265416,10.0
6663,НАО (Новомосковский),Воскресенское поселение,72.0,4.276666119016055,3,5.0,17.0,False,False,Бунинская аллея,22,True,False,Панельный,True,True,True,На улицу и двор,True,Евроремонт,True,5.0,0.5833333333333334,0.16666666666666666,12.0
6664,ЮЗАО,р-н Ясенево,73.3,4.294560608892605,3,1.0,16.0,True,False,Ясенево,15,True,False,Монолитный,True,False,False,Во двор,True,Косметический,True,40.0,0.6030013642564803,0.1227830832196453,9.0
6665,ЮЗАО,р-н Котловка,72.3,4.280824129164719,2,5.0,7.0,False,False,,,False,False,,False,False,True,На улицу,False,Без ремонта,False,,0.5117565698478562,0.2074688796680498,15.0
6666,ВАО,р-н Соколиная гора,74.5,4.310799125385514,3,2.0,5.0,False,False,Семеновская,20,True,False,Кирпичный,True,False,False,На улицу и двор,True,Косметический,True,61.0,0.6926174496644295,0.11409395973154363,8.5
6667,СВАО,р-н Лианозово,70.0,4.248495242049359,3,14.0,16.0,False,False,Марк,15,True,False,Панельный,True,False,True,Во двор,True,Косметический,True,42.0,0.5857142857142857,0.12857142857142856,9.0
6668,САО,р-н Коптево,72.1,4.278054044290903,3,3.0,5.0,False,False,Войковская,18,False,True,Кирпичный,True,False,True,На улицу и двор,True,,True,63.0,0.6976421636615812,0.12205270457697644,8.8
6669,ЗАО,р-н Солнцево,73.6,4.298645025734831,3,8.0,16.0,False,False,Боровское шоссе,4,False,True,Панельный,True,False,True,На улицу и двор,True,Косметический,True,36.0,,0.13586956521739132,10.0
6670,ВАО,р-н Богородское,68.0,4.219507705176107,3,12.0,16.0,False,False,Бульвар Рокоссовского,5,False,True,Панельный,True,False,True,Во двор,True,Косметический,True,39.0,0.6764705882352942,0.11764705882352941,8.0
6671,СВАО,р-н Марфино,72.0,4.276666119016055,3,1.0,5.0,True,False,Петровско-Разумовская,11,True,False,,True,False,False,На улицу и двор,True,Евроремонт,True,62.0,0.6944444444444444,0.125,9.0
6672,ЮЗАО,р-н Южное Бутово,72.14,4.278608675475393,2,9.0,23.0,False,False,Улица Скобелевская,5,False,True,Монолитный,True,False,True,,False,Без ремонта,False,3.0,0.4255614083726088,0.34516218464097587,24.9
6673,ЗАО,р-н Очаково-Матвеевское,69.5,4.241326752570746,3,7.0,14.0,False,False,Озерная,13,True,False,Панельный,True,False,True,На улицу и двор,True,Косметический,True,47.0,0.637410071942446,0.14388489208633093,10.0
6674,СЗАО,р-н Митино,66.0,4.189654742026425,2,8.0,14.0,False,False,Волоколамская,14,True,False,Панельный,True,False,True,Во двор,True,Косметический,True,22.0,0.553030303030303,0.1621212121212121,10.7
6675,СВАО,р-н Марфино,72.8,4.28771595520264,3,1.0,5.0,True,False,Фонвизинская,11,True,False,,True,False,True,Во двор,True,Евроремонт,True,62.0,0.6895604395604397,0.12362637362637363,9.0
6676,СВАО,р-н Бабушкинский,75.0,4.31748811353631,3,2.0,4.0,False,False,Бабушкинская,3,True,False,Кирпичный,False,False,False,,False,,True,60.0,0.6933333333333334,0.12,9.0
6677,ЮАО,р-н Братеево,74.0,4.30406509320417,3,1.0,17.0,True,False,Алма-Атинская,12,True,False,Панельный,True,False,True,На улицу и двор,True,Евроремонт,True,35.0,0.5945945945945946,0.13513513513513514,10.0
